,iso3c,Medicine,Form,Dose,generic.adj,UK.adj,SA.adj,India.adj
4736,SVN,streptomycin,powder,forinjection1000mg,NA,NA,0.311941532,0.064539627
4737,SVN,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.269743373,2.484775653,NA,NA
4738,SVN,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.279166158,4.969551307,NA,NA
4739,SVN,vancomycin,powder,forinjection250mg,0.976452292,0.774475528,0.946581201,0.301184928
4740,SVN,metronidazole,100ml,vial500mg,0.659594992,0.505560414,0.096809441,0.006626068
4741,SWE,amikacin,powder,forinjection1000mg,NA,23.18278481,0.535062176,0.262666886
4742,SWE,amikacin,powder,forinjection100mg,NA,2.31535996,0.321037305,0.048642016
4743,SWE,amikacin,powder,forinjection500mg,NA,11.59625661,0.272395289,0.136197645
4744,SWE,ampicillin,powder,forinjection1000mg,0.626655092,19.8070289,1.177136787,0.126469242
4745,SWE,ampicillin,powder,forinjection500mg,0.607606878,9.903514452,0.593432595,0.058370419
4746,SWE,cefazolin,powder,forinjection1000mg,0.785218335,NA,0.515605369,0.252938483
4747,SWE,cefotaxime,powder,forinjection250mg,0.623970052,1.274420818,0.145926048,0.058370419
4748,SWE,ceftazidime,powder,forinjection1000mg,1.146618786,0.963111916,1.721927365,0.350222515
4749,SWE,ceftazidime,powder,forinjection250mg,0.728083423,1.721927365,0.428049741,0.350222515
4750,SWE,ceftriaxone,powder,forinjection1000mg,0.835047217,0.622617804,0.428049741,0.145926048
4751,SWE,ceftriaxone,powder,forinjection250mg,0.650188099,1.391161657,0.262666886,0.077827226
4752,SWE,chloramphenicol,2,mlampoule1000mg,0.441377653,NA,NA,0.136197645
4753,SWE,chloramphenicol,powder,forinjection1000mg,0.794518689,1.760840978,NA,0.136197645
4754,SWE,ciprofloxacin,2,mg,0.589229925,0.009728403,NA,0
4755,SWE,clindamycin,1,mlinjection150mg,NA,0.359950918,NA,1.177136787
4756,SWE,cloxacillin,powder,forinjection500mg,0.604989938,NA,0.865827884,0.116740838
4757,SWE,dactinomycin,powder,forinjection500mcg,NA,NA,NA,5.710572675
4758,SWE,erythromycin,powder,forinjection500mg,NA,10.81798435,NA,NA
4759,SWE,fluconazole,1,mlvial2mg,0.588938073,0.009728403,NA,0
4760,SWE,gentamicin,2,mlvial20mg,NA,1.391161657,NA,0.038913613
4761,SWE,gentamicin,2,mlvial80mg,NA,0.758815449,0.223753273,0.038913613
4762,SWE,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.210373054,3.035261797,11.53788619
4763,SWE,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.517630898,8.269142715
4764,SWE,kanamycin,powder,forinjection1g,NA,NA,NA,0.418321337
4765,SWE,streptomycin,powder,forinjection1000mg,NA,NA,0.282123693,0.058370419
4766,SWE,streptomycin,powder,forinjection1000mg,NA,NA,0.282123693,0.058370419
4767,SWE,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.243959167,2.247261138,NA,NA
4768,SWE,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.252481248,4.494522276,NA,NA
4769,SWE,vancomycin,powder,forinjection250mg,0.883115257,0.70044503,0.856099481,0.272395289
4770,SWE,metronidazole,100ml,vial500mg,0.596545684,0.45723495,0.087555629,0.005992696
4771,SWZ,amikacin,powder,forinjection1000mg,NA,26.09926654,0.602375014,0.295711371
4772,SWZ,amikacin,powder,forinjection100mg,NA,2.606640972,0.361425009,0.054761365
4773,SWZ,amikacin,powder,forinjection500mg,NA,13.0551094,0.306663644,0.153331822
4774,SWZ,ampicillin,powder,forinjection1000mg,0.705490665,22.29882781,1.325225032,0.142379549
4775,SWZ,ampicillin,powder,forinjection500mg,0.684046114,11.1494139,0.668088652,0.065713638
4776,SWZ,cefazolin,powder,forinjection1000mg,0.884001762,NA,0.580470468,0.284759098
4777,SWZ,cefotaxime,powder,forinjection250mg,0.702467837,1.434747762,0.164284095,0.065713638
4778,SWZ,ceftazidime,powder,forinjection1000mg,1.290867751,1.084275026,1.938552319,0.394281828
4779,SWZ,ceftazidime,powder,forinjection250mg,0.819679063,1.938552319,0.481900012,0.394281828
4780,SWZ,ceftriaxone,powder,forinjection1000mg,0.940099304,0.700945471,0.481900012,0.164284095
4781,SWZ,ceftriaxone,powder,forinjection250mg,0.731984213,1.566175038,0.295711371,0.087618184
4782,SWZ,chloramphenicol,2,mlampoule1000mg,0.496904626,NA,NA,0.153331822
4783,SWZ,chloramphenicol,powder,forinjection1000mg,0.894472135,1.982361411,NA,0.153331822
4784,SWZ,ciprofloxacin,2,mg,0.66335727,0.010952273,NA,0
4785,SWZ,clindamycin,1,mlinjection150mg,NA,0.405234101,NA,1.325225032
4786,SWZ,cloxacillin,powder,forinjection500mg,0.681099953,NA,0.974752296,0.131427276
4787,SWZ,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.428984245
4788,SWZ,erythromycin,powder,forinjection500mg,NA,12.17892757,NA,NA
4789,SWZ,fluconazole,1,mlvial2mg,0.663028702,0.010952273,NA,0
4790,SWZ,gentamicin,2,mlvial20mg,NA,1.566175038,NA,0.043809092
4791,SWZ,gentamicin,2,mlvial80mg,NA,0.854277293,0.251902279,0.043809092
4792,SWZ,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.614250087,3.417109173,12.98939577
4793,SWZ,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.708554586,9.309432042
4794,SWZ,kanamycin,powder,forinjection1g,NA,NA,NA,0.470947739
4795,SWZ,streptomycin,powder,forinjection1000mg,NA,NA,0.317615917,0.065713638
4796,SWZ,streptomycin,powder,forinjection1000mg,NA,NA,0.317615917,0.065713638
4797,SWZ,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.27465015,2.529975061,NA,NA
4798,SWZ,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.284244341,5.059950121,NA,NA
4799,SWZ,vancomycin,powder,forinjection250mg,0.994214485,0.788563655,0.963800023,0.306663644
4800,SWZ,metronidazole,100ml,vial500mg,0.67159338,0.514756831,0.098570457,0.0067466
4801,SYC,amikacin,powder,forinjection1000mg,NA,25.02461471,0.577571888,0.28353529
4802,SYC,amikacin,powder,forinjection100mg,NA,2.499311079,0.346543133,0.052506535
4803,SYC,amikacin,powder,forinjection500mg,NA,12.51755801,0.294036598,0.147018299
4804,SYC,ampicillin,powder,forinjection1000mg,0.676441694,21.38066116,1.270658154,0.136516992
4805,SYC,ampicillin,powder,forinjection500mg,0.655880135,10.69033058,0.64057973,0.063007842
4806,SYC,cefazolin,powder,forinjection1000mg,0.847602498,NA,0.556569274,0.273033983
4807,SYC,cefotaxime,powder,forinjection250mg,0.673543333,1.375671224,0.157519606,0.063007842
4808,SYC,ceftazidime,powder,forinjection1000mg,1.237715553,1.039629398,1.858731349,0.378047054
4809,SYC,ceftazidime,powder,forinjection250mg,0.785928321,1.858731349,0.46205751,0.378047054
4810,SYC,ceftriaxone,powder,forinjection1000mg,0.901390192,0.672083651,0.46205751,0.157519606
4811,SYC,ceftriaxone,powder,forinjection250mg,0.701844356,1.501686909,0.28353529,0.084010456
4812,SYC,chloramphenicol,2,mlampoule1000mg,0.476444301,NA,NA,0.147018299
4813,SYC,chloramphenicol,powder,forinjection1000mg,0.857641747,1.900736577,NA,0.147018299
4814,SYC,ciprofloxacin,2,mg,0.636043166,0.010501307,NA,0
4815,SYC,clindamycin,1,mlinjection150mg,NA,0.388548361,NA,1.270658154
4816,SYC,cloxacillin,powder,forinjection500mg,0.653055283,NA,0.934616328,0.126015685
4817,SYC,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.164267241
4818,SYC,erythromycin,powder,forinjection500mg,NA,11.67745344,NA,NA
4819,SYC,fluconazole,1,mlvial2mg,0.635728126,0.010501307,NA,0
4820,SYC,gentamicin,2,mlvial20mg,NA,1.501686909,NA,0.042005228
4821,SYC,gentamicin,2,mlvial80mg,NA,0.81910195,0.241530062,0.042005228
4822,SYC,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.465431328,3.276407801,12.45455017
4823,SYC,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.638203901,8.926110996
4824,SYC,kanamycin,powder,forinjection1g,NA,NA,NA,0.451556203
4825,SYC,streptomycin,powder,forinjection1000mg,NA,NA,0.304537905,0.063007842
4826,SYC,streptomycin,powder,forinjection1000mg,NA,NA,0.304537905,0.063007842
4827,SYC,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.263341277,2.42580193,NA,NA
4828,SYC,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.272540422,4.851603859,NA,NA
4829,SYC,vancomycin,powder,forinjection250mg,0.953277151,0.756094108,0.924115021,0.294036598
4830,SYC,metronidazole,100ml,vial500mg,0.643940149,0.493561432,0.094511763,0.006468805
4831,SYR,amikacin,powder,forinjection1000mg,NA,25.28935975,0.583682243,0.28653492
4832,SYR,amikacin,powder,forinjection100mg,NA,2.525752254,0.350209346,0.053062022
4833,SYR,amikacin,powder,forinjection500mg,NA,12.64998608,0.297147324,0.148573662
4834,SYR,ampicillin,powder,forinjection1000mg,0.683598031,21.60685541,1.284100936,0.137961258
4835,SYR,ampicillin,powder,forinjection500mg,0.662818943,10.80342771,0.64735667,0.063674427
4836,SYR,cefazolin,powder,forinjection1000mg,0.856569611,NA,0.562457435,0.275922515
4837,SYR,cefotaxime,powder,forinjection250mg,0.680669008,1.39022498,0.159186066,0.063674427
4838,SYR,ceftazidime,powder,forinjection1000mg,1.250809823,1.050628038,1.878395584,0.382046559
4839,SYR,ceftazidime,powder,forinjection250mg,0.79424296,1.878395584,0.466945795,0.382046559
4840,SYR,ceftriaxone,powder,forinjection1000mg,0.910926346,0.679193883,0.466945795,0.159186066
4841,SYR,ceftriaxone,powder,forinjection250mg,0.709269437,1.517573833,0.28653492,0.084899235
4842,SYR,chloramphenicol,2,mlampoule1000mg,0.481484789,NA,NA,0.148573662
4843,SYR,chloramphenicol,powder,forinjection1000mg,0.86671507,1.920845201,NA,0.148573662
4844,SYR,ciprofloxacin,2,mg,0.642772111,0.010612404,NA,0
4845,SYR,clindamycin,1,mlinjection150mg,NA,0.392658964,NA,1.284100936
4846,SYR,cloxacillin,powder,forinjection500mg,0.659964206,NA,0.944503994,0.127348853
4847,SYR,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.229481399
4848,SYR,erythromycin,powder,forinjection500mg,NA,11.80099372,NA,NA
4849,SYR,fluconazole,1,mlvial2mg,0.642453739,0.010612404,NA,0
4850,SYR,gentamicin,2,mlvial20mg,NA,1.517573833,NA,0.042449618
4851,SYR,gentamicin,2,mlvial80mg,NA,0.827767545,0.244085302,0.042449618
4852,SYR,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.502093461,3.311070181,12.58631165
4853,SYR,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.655535091,9.020543763
4854,SYR,kanamycin,powder,forinjection1g,NA,NA,NA,0.45633339
4855,SYR,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
4856,SYR,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
4857,SYR,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.266127266,2.451465423,NA,NA
4858,SYR,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.275423732,4.902930845,NA,NA
4859,SYR,vancomycin,powder,forinjection250mg,0.963362237,0.764093119,0.93389159,0.297147324
4860,SYR,metronidazole,100ml,vial500mg,0.650752639,0.498783008,0.09551164,0.006537241
4861,TCD,amikacin,powder,forinjection1000mg,NA,26.04117156,0.601034174,0.29505314
4862,TCD,amikacin,powder,forinjection100mg,NA,2.600838788,0.360620504,0.05463947
4863,TCD,amikacin,powder,forinjection500mg,NA,13.02604973,0.305981034,0.152990517
4864,TCD,ampicillin,powder,forinjection1000mg,0.703920296,22.24919232,1.322275182,0.142062623
4865,TCD,ampicillin,powder,forinjection500mg,0.68252348,11.12459616,0.666601538,0.065567364
4866,TCD,cefazolin,powder,forinjection1000mg,0.882034042,NA,0.579178386,0.284125246
4867,TCD,cefotaxime,powder,forinjection250mg,0.700904198,1.431554123,0.163918411,0.065567364
4868,TCD,ceftazidime,powder,forinjection1000mg,1.287994378,1.081861513,1.93423725,0.393404186
4869,TCD,ceftazidime,powder,forinjection250mg,0.81785452,1.93423725,0.480827339,0.393404186
4870,TCD,ceftriaxone,powder,forinjection1000mg,0.938006715,0.69938522,0.480827339,0.163918411
4871,TCD,ceftriaxone,powder,forinjection250mg,0.730354872,1.562688852,0.29505314,0.087423153
4872,TCD,chloramphenicol,2,mlampoule1000mg,0.495798554,NA,NA,0.152990517
4873,TCD,chloramphenicol,powder,forinjection1000mg,0.892481108,1.977948826,NA,0.152990517
4874,TCD,ciprofloxacin,2,mg,0.661880688,0.010927894,NA,0
4875,TCD,clindamycin,1,mlinjection150mg,NA,0.40433208,NA,1.322275182
4876,TCD,cloxacillin,powder,forinjection500mg,0.679583876,NA,0.972582572,0.131134729
4877,TCD,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.414673817
4878,TCD,erythromycin,powder,forinjection500mg,NA,12.1518182,NA,NA
4879,TCD,fluconazole,1,mlvial2mg,0.661552851,0.010927894,NA,0
4880,TCD,gentamicin,2,mlvial20mg,NA,1.562688852,NA,0.043711576
4881,TCD,gentamicin,2,mlvial80mg,NA,0.852375737,0.251341564,0.043711576
4882,TCD,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.606205042,3.409502949,12.96048236
4883,TCD,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.704751474,9.288709957
4884,TCD,kanamycin,powder,forinjection1g,NA,NA,NA,0.469899445
4885,TCD,streptomycin,powder,forinjection1000mg,NA,NA,0.316908928,0.065567364
4886,TCD,streptomycin,powder,forinjection1000mg,NA,NA,0.316908928,0.065567364
4887,TCD,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.2740388,2.524343529,NA,NA
4888,TCD,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.283611635,5.048687059,NA,NA
4889,TCD,vancomycin,powder,forinjection250mg,0.99200144,0.786808373,0.961654678,0.305981034
4890,TCD,metronidazole,100ml,vial500mg,0.670098464,0.513611021,0.098351047,0.006731583
4891,TGO,amikacin,powder,forinjection1000mg,NA,25.15012338,0.580468647,0.284957336
4892,TGO,amikacin,powder,forinjection100mg,NA,2.511846146,0.348281188,0.052769877
4893,TGO,amikacin,powder,forinjection500mg,NA,12.58033868,0.295511311,0.147755656
4894,TGO,ampicillin,powder,forinjection1000mg,0.679834325,21.48789392,1.277031024,0.13720168
4895,TGO,ampicillin,powder,forinjection500mg,0.659169642,10.74394696,0.643792499,0.063323852
4896,TGO,cefazolin,powder,forinjection1000mg,0.851853571,NA,0.559360696,0.27440336
4897,TGO,cefotaxime,powder,forinjection250mg,0.676921428,1.382570778,0.158309631,0.063323852
4898,TGO,ceftazidime,powder,forinjection1000mg,1.243923203,1.044843565,1.868053646,0.379943114
4899,TGO,ceftazidime,powder,forinjection250mg,0.789870073,1.868053646,0.464374918,0.379943114
4900,TGO,ceftriaxone,powder,forinjection1000mg,0.905911033,0.675454426,0.464374918,0.158309631
4901,TGO,ceftriaxone,powder,forinjection250mg,0.705364392,1.509218482,0.284957336,0.084431803
4902,TGO,chloramphenicol,2,mlampoule1000mg,0.478833864,NA,NA,0.147755656
4903,TGO,chloramphenicol,powder,forinjection1000mg,0.861943171,1.910269548,NA,0.147755656
4904,TGO,ciprofloxacin,2,mg,0.639233182,0.010553975,NA,0
4905,TGO,clindamycin,1,mlinjection150mg,NA,0.39049709,NA,1.277031024
4906,TGO,cloxacillin,powder,forinjection500mg,0.656330622,NA,0.939303811,0.126647705
4907,TGO,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.195183561
4908,TGO,erythromycin,powder,forinjection500mg,NA,11.73602065,NA,NA
4909,TGO,fluconazole,1,mlvial2mg,0.638916563,0.010553975,NA,0
4910,TGO,gentamicin,2,mlvial20mg,NA,1.509218482,NA,0.042215902
4911,TGO,gentamicin,2,mlvial80mg,NA,0.823210081,0.242741434,0.042215902
4912,TGO,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.482811882,3.292840325,12.51701483
4913,TGO,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.646420163,8.970879091
4914,TGO,kanamycin,powder,forinjection1g,NA,NA,NA,0.453820942
4915,TGO,streptomycin,powder,forinjection1000mg,NA,NA,0.306065287,0.063323852
4916,TGO,streptomycin,powder,forinjection1000mg,NA,NA,0.306065287,0.063323852
4917,TGO,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.264662041,2.437968318,NA,NA
4918,TGO,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.273907324,4.875936635,NA,NA
4919,TGO,vancomycin,powder,forinjection250mg,0.958058225,0.759886229,0.928749835,0.295511311
4920,TGO,metronidazole,100ml,vial500mg,0.647169772,0.496036844,0.094985779,0.006501249
4921,THA,amikacin,powder,forinjection1000mg,NA,28.24151504,0.651818434,0.319983595
4922,THA,amikacin,powder,forinjection100mg,NA,2.820596131,0.39109106,0.059256221
4923,THA,amikacin,powder,forinjection500mg,NA,14.12668314,0.331834839,0.165917419
4924,THA,ampicillin,powder,forinjection1000mg,0.763397898,24.12913329,1.434000554,0.154066175
4925,THA,ampicillin,powder,forinjection500mg,0.740193162,12.06456664,0.722925899,0.071107465
4926,THA,cefazolin,powder,forinjection1000mg,0.956561328,NA,0.628115945,0.30813235
4927,THA,cefotaxime,powder,forinjection250mg,0.760126955,1.552512996,0.177768664,0.071107465
4928,THA,ceftazidime,powder,forinjection1000mg,1.396823201,1.173273181,2.097670232,0.426644793
4929,THA,ceftazidime,powder,forinjection250mg,0.886958971,2.097670232,0.521454747,0.426644793
4930,THA,ceftriaxone,powder,forinjection1000mg,1.017263401,0.758479632,0.521454747,0.177768664
4931,THA,ceftriaxone,powder,forinjection250mg,0.792066058,1.694727927,0.319983595,0.094809954
4932,THA,chloramphenicol,2,mlampoule1000mg,0.537690952,NA,NA,0.165917419
4933,THA,chloramphenicol,powder,forinjection1000mg,0.967891118,2.145075209,NA,0.165917419
4934,THA,ciprofloxacin,2,mg,0.717806162,0.011851244,NA,0
4935,THA,clindamycin,1,mlinjection150mg,NA,0.438496037,NA,1.434000554
4936,THA,cloxacillin,powder,forinjection500mg,0.737005177,NA,1.054760738,0.142214931
4937,THA,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.956680373
4938,THA,erythromycin,powder,forinjection500mg,NA,13.1785836,NA,NA
4939,THA,fluconazole,1,mlvial2mg,0.717450624,0.011851244,NA,0
4940,THA,gentamicin,2,mlvial20mg,NA,1.694727927,NA,0.047404977
4941,THA,gentamicin,2,mlvial80mg,NA,0.924397051,0.272578618,0.047404977
4942,THA,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.910910602,3.697588205,14.05557568
4943,THA,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.848794103,10.07355761
4944,THA,kanamycin,powder,forinjection1g,NA,NA,NA,0.509603503
4945,THA,streptomycin,powder,forinjection1000mg,NA,NA,0.343686083,0.071107465
4946,THA,streptomycin,powder,forinjection1000mg,NA,NA,0.343686083,0.071107465
4947,THA,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.297193652,2.737637421,NA,NA
4948,THA,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.307575342,5.475274842,NA,NA
4949,THA,vancomycin,powder,forinjection250mg,1.075820399,0.853289586,1.042909494,0.331834839
4950,THA,metronidazole,100ml,vial500mg,0.726718297,0.55700848,0.106661198,0.007300366
4951,TJK,amikacin,powder,forinjection1000mg,NA,22.51311149,0.519606014,0.255079316
4952,TJK,amikacin,powder,forinjection100mg,NA,2.248476934,0.311763609,0.04723691
4953,TJK,amikacin,powder,forinjection500mg,NA,11.26127944,0.264526698,0.132263349
4954,TJK,ampicillin,powder,forinjection1000mg,0.608553116,19.23486991,1.143133231,0.122815967
4955,TJK,ampicillin,powder,forinjection500mg,0.590055142,9.617434954,0.576290307,0.056684292
4956,TJK,cefazolin,powder,forinjection1000mg,0.762535997,NA,0.50071125,0.245631934
4957,TJK,cefotaxime,powder,forinjection250mg,0.605945639,1.237607052,0.141710731,0.056684292
4958,TJK,ceftazidime,powder,forinjection1000mg,1.113496794,0.935290826,1.672186628,0.340105755
4959,TJK,ceftazidime,powder,forinjection250mg,0.707051522,1.672186628,0.415684811,0.340105755
4960,TJK,ceftriaxone,powder,forinjection1000mg,0.810925488,0.604632453,0.415684811,0.141710731
4961,TJK,ceftriaxone,powder,forinjection250mg,0.631406334,1.350975637,0.255079316,0.075579057
4962,TJK,chloramphenicol,2,mlampoule1000mg,0.428627725,NA,NA,0.132263349
4963,TJK,chloramphenicol,powder,forinjection1000mg,0.771567694,1.709976156,NA,0.132263349
4964,TJK,ciprofloxacin,2,mg,0.572209038,0.009447382,NA,0
4965,TJK,clindamycin,1,mlinjection150mg,NA,0.349553137,NA,1.143133231
4966,TJK,cloxacillin,powder,forinjection500mg,0.587513797,NA,0.840817005,0.113368585
4967,TJK,dactinomycin,powder,forinjection500mcg,NA,NA,NA,5.545613279
4968,TJK,erythromycin,powder,forinjection500mg,NA,10.50548887,NA,NA
4969,TJK,fluconazole,1,mlvial2mg,0.571925616,0.009447382,NA,0
4970,TJK,gentamicin,2,mlvial20mg,NA,1.350975637,NA,0.037789528
4971,TJK,gentamicin,2,mlvial80mg,NA,0.736895802,0.217289788,0.037789528
4972,TJK,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.117636085,2.947583208,11.20459514
4973,TJK,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.473791604,8.030274765
4974,TJK,kanamycin,powder,forinjection1g,NA,NA,NA,0.406237429
4975,TJK,streptomycin,powder,forinjection1000mg,NA,NA,0.27397408,0.056684292
4976,TJK,streptomycin,powder,forinjection1000mg,NA,NA,0.27397408,0.056684292
4977,TJK,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.236912,2.18234526,NA,NA
4978,TJK,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.245187907,4.36469052,NA,NA
4979,TJK,vancomycin,powder,forinjection250mg,0.857605003,0.68021151,0.831369623,0.264526698
4980,TJK,metronidazole,100ml,vial500mg,0.579313469,0.444026958,0.085026439,0.005819587
4981,TKM,amikacin,powder,forinjection1000mg,NA,25.28935975,0.583682243,0.28653492
4982,TKM,amikacin,powder,forinjection100mg,NA,2.525752254,0.350209346,0.053062022
