"","syndrome","gram.stain","class","bacteria","bacteria.code","Country (ISO3 Code)","AMR_or_DRI","WHO-CHOICE Region","World Bank Geographical Region","World Health Organization Region","World Bank Income Status","Regional Level of MA for LOS","Number of Studies in MA for LOS","Mean Cost - from Excess LOS","Low 95% UI Bound - from Excess LOS","High 95% UI Bound - from Excess LOS","Regional Level of MA for Extracted Costs","Number of Studies in MA for Extracted Costs","Mean Cost - from Extracted Costs","Low 95% UI Bound - from Exctraced Costs","High 95% UI Bound - from Extraced Costs","Mean Cost - Across Both","Low 95% UI Bound - Across Both","High 95% UI Bound - Across Both","adj.factor","Scenario 2 Mean Cost"
"13124","SSI","gp","penicillins","Staphylococcus aureus","sau","UKR","DRI","EURO C","Europe & Central Asia","EURO","Lower middle income","wbregion",1,344,79,818,"global",2,85462,-21899,203835,42903,-6083,184850,2.68623198395786,1268.0638024815
"13125","SSI","gp","penicillins","Staphylococcus aureus","sau","FJI","DRI","WPRO B","East Asia & Pacific","WPRO","Upper middle income","global",3,525,199,1120,"global",2,82800,-35237,199283,41663,-21617,177488,2.69094837960021,1937.74789929011
"13126","SSI","gp","penicillins","Staphylococcus aureus","sau","HTI","DRI","AMRO D","Latin America & Caribbean","PAHO","Low income","global",3,72,24,165,"global",2,81790,-29611,188752,40931,-11275,173121,2.68623198395786,265.408702844966
"13127","SSI","gp","penicillins","Staphylococcus aureus","sau","SLV","DRI","AMRO B","Latin America & Caribbean","PAHO","Lower middle income","global",3,775,283,1774,"global",2,83792,-30045,196265,42283,-12392,179310,2.68623198395786,2856.82978756734
"13130","SSI","gp","penicillins","Staphylococcus aureus","sau","WSM","DRI","WPRO B","East Asia & Pacific","WPRO","Upper middle income","global",3,582,204,1336,"global",2,85523,-34194,201860,43053,-17665,183796,2.69094837960021,2148.13195692732
"13131","SSI","gp","penicillins","Staphylococcus aureus","sau","LUX","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,23532,5308,58452,"income",2,83545,-25841,197090,53538,-8559,179636,1.87079156449068,67555.4670955947
"13134","SSI","gp","penicillins","Staphylococcus aureus","sau","GRD","DRI","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",3,1838,644,3971,"global",2,85018,-31692,196404,43428,-10119,178631,2.69094837960021,6783.96312170519
"13136","SSI","gp","penicillins","Staphylococcus aureus","sau","BEN","DRI","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",3,98,36,217,"global",2,86480,-33052,205493,43289,-12315,185007,2.68623198395786,361.25073442787
"13138","SSI","gp","penicillins","Staphylococcus aureus","sau","GAB","DRI","AFRO D","Sub-Saharan Africa","AFRO","Upper middle income","global",3,1704,559,4122,"global",2,82640,-32230,192147,42172,-20111,180739,2.69094837960021,6289.37603883876
"13141","SSI","gp","penicillins","Staphylococcus aureus","sau","BLZ","DRI","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",3,1008,351,2093,"global",2,86427,-27208,196775,43717,-7072,180308,2.69094837960021,3720.47596663701
"13142","SSI","gp","penicillins","Staphylococcus aureus","sau","SOM","DRI","EMRO D","Sub-Saharan Africa","EMRO","Low income",NA,NA,NA,NA,NA,"global",2,83842,-37691,201203,83842,-37691,201203,NA,NA
"13143","SSI","gp","penicillins","Staphylococcus aureus","sau","ETH","DRI","AFRO E","Sub-Saharan Africa","AFRO","Low income","global",3,63,23,146,"global",2,84103,-36387,209655,42083,-19645,184788,2.68623198395786,232.232614989345
"13145","SSI","gp","penicillins","Staphylococcus aureus","sau","NIU","DRI","WPRO B",NA,"WPRO",NA,"global",3,6533,2274,14039,"global",2,82583,-30191,200340,44558,-12198,180381,NA,NA
"13146","SSI","gp","penicillins","Staphylococcus aureus","sau","GEO","DRI","EURO B","Europe & Central Asia","EURO","Upper middle income","wbregion",1,271,42,720,"global",2,81396,-27032,190384,40834,-9955,173209,2.69094837960021,1000.24701087166
"13149","SSI","gp","penicillins","Staphylococcus aureus","sau","VNM","DRI","WPRO B","East Asia & Pacific","WPRO","Lower middle income","global",3,232,83,530,"global",2,81670,-33850,197635,40951,-13157,179966,2.68623198395786,855.205820278224
"13153","SSI","gp","penicillins","Staphylococcus aureus","sau","ZAF","DRI","AFRO E","Sub-Saharan Africa","AFRO","Upper middle income","global",3,1146,399,2661,"global",2,82600,-35435,201443,41873,-19077,175713,2.69094837960021,4229.82684302184
"13155","SSI","gp","penicillins","Staphylococcus aureus","sau","GNQ","DRI","AFRO D","Sub-Saharan Africa","AFRO","Upper middle income","global",3,3582,1255,8100,"global",2,83850,-30864,196406,43716,-10616,176633,2.69094837960021,13220.977095728
"13156","SSI","gp","penicillins","Staphylococcus aureus","sau","ISL","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,9326,1820,23568,"income",2,83576,-26779,203132,46451,-12140,181469,1.87079156449068,26773.0021304401
"13157","SSI","gp","penicillins","Staphylococcus aureus","sau","HUN","DRI","EURO C","Europe & Central Asia","EURO","High income","income",3,2927,954,6423,"income",2,83958,-25268,200691,43442,-14267,182304,1.87079156449068,8402.80690926422
"13158","SSI","gp","penicillins","Staphylococcus aureus","sau","SMR","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,11310,2062,29058,"income",2,82166,-35072,199286,46738,-13716,178520,1.87079156449068,32468.6525943896
"13159","SSI","gp","penicillins","Staphylococcus aureus","sau","GRC","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,3905,617,10178,"income",2,84564,-27208,195748,44234,-9437,176651,1.87079156449068,11210.4410593361
"13160","SSI","gp","penicillins","Staphylococcus aureus","sau","NPL","DRI","SEARO D","South Asia","SEARO","Low income","global",3,78,27,180,"global",2,84243,-28743,197197,42161,-14541,180471,2.68623198395786,287.526094748713
"13162","SSI","gp","penicillins","Staphylococcus aureus","sau","LVA","DRI","EURO C","Europe & Central Asia","EURO","High income","income",3,3019,1044,6710,"income",2,85150,-26458,200848,44084,-7588,184550,1.87079156449068,8666.91973319736
"13165","SSI","gp","penicillins","Staphylococcus aureus","sau","COK","DRI","WPRO B",NA,"WPRO",NA,"global",3,2355,814,5694,"global",2,84453,-35087,195706,43404,-15225,178563,NA,NA
"13166","SSI","gp","penicillins","Staphylococcus aureus","sau","ZWE","DRI","AFRO E","Sub-Saharan Africa","AFRO","Lower middle income",NA,NA,NA,NA,NA,"global",2,84000,-39280,197535,84000,-39280,197535,NA,NA
"13167","SSI","gp","penicillins","Staphylococcus aureus","sau","VCT","DRI","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",3,1628,603,3520,"global",2,81665,-32895,199361,41647,-22259,180187,2.69094837960021,6008.86396198914
"13168","SSI","gp","penicillins","Staphylococcus aureus","sau","NOR","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,14276,2111,36933,"income",2,83507,-31720,200204,48892,-18635,182941,1.87079156449068,40983.4203746689
"13169","SSI","gp","penicillins","Staphylococcus aureus","sau","GIN","DRI","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",3,65,24,148,"global",2,85607,-34191,204054,42836,-15432,185511,2.68623198395786,239.605078957261
"13171","SSI","gp","penicillins","Staphylococcus aureus","sau","GMB","DRI","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",3,104,37,233,"global",2,85605,-27210,202776,42855,-9726,178883,2.68623198395786,383.368126331617
"13172","SSI","gp","penicillins","Staphylococcus aureus","sau","VEN","DRI","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",3,3214,1125,6887,"global",2,83088,-31327,191273,43151,-12642,180156,2.69094837960021,11862.7080920351
"13173","SSI","gp","penicillins","Staphylococcus aureus","sau","IRL","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,8388,1507,20980,"income",2,81020,-48564,198432,44704,-18559,175216,1.87079156449068,24080.1996429478
"13175","SSI","gp","penicillins","Staphylococcus aureus","sau","IDN","DRI","SEARO B","East Asia & Pacific","SEARO","Lower middle income","global",3,274,94,650,"global",2,83659,-30802,197310,41967,-14724,180110,2.68623198395786,1010.02756360445
"13176","SSI","gp","penicillins","Staphylococcus aureus","sau","NLD","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,8872,1686,23212,"income",2,78776,-43199,195137,43824,-25141,175358,1.87079156449068,25469.6627601613
"13177","SSI","gp","penicillins","Staphylococcus aureus","sau","GHA","DRI","AFRO D","Sub-Saharan Africa","AFRO","Lower middle income","global",3,131,47,292,"global",2,82720,-29212,195666,41426,-9101,178771,2.68623198395786,482.89638989848
"13178","SSI","gp","penicillins","Staphylococcus aureus","sau","COG","DRI","AFRO E","Sub-Saharan Africa","AFRO","Lower middle income","global",3,333,119,740,"global",2,84214,-31879,206093,42273,-6656,182612,2.68623198395786,1227.51525065797
"13180","SSI","gp","penicillins","Staphylococcus aureus","sau","VUT","DRI","WPRO B","East Asia & Pacific","WPRO","Lower middle income","global",3,935,307,2050,"global",2,88334,-29753,199196,44635,-9081,180895,2.68623198395786,3446.6269050006
"13181","SSI","gp","penicillins","Staphylococcus aureus","sau","NZL","DRI","WPRO A","East Asia & Pacific","WPRO","High income","income",3,9554,3307,20922,"income",2,83795,-50616,203015,46675,-24606,184443,1.87079156449068,27427.542607144
"13182","SSI","gp","penicillins","Staphylococcus aureus","sau","IRQ","DRI","EMRO D","Middle East & North Africa","EMRO","Upper middle income","global",3,270,101,568,"global",2,82197,-28860,201852,41234,-15795,182662,2.69094837960021,996.556062492057
"13184","SSI","gp","penicillins","Staphylococcus aureus","sau","ZMB","DRI","AFRO E","Sub-Saharan Africa","AFRO","Lower middle income","global",3,87,31,188,"global",2,82135,-27949,188849,41111,-14787,174856,2.68623198395786,320.702182604334
"13185","SSI","gp","penicillins","Staphylococcus aureus","sau","COD","DRI","AFRO E","Sub-Saharan Africa","AFRO","Low income","global",3,30,10,70,"global",2,84347,-38019,204991,42188,-16294,183321,2.68623198395786,110.586959518736
"13186","SSI","gp","penicillins","Staphylococcus aureus","sau","GNB","DRI","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",3,77,26,181,"global",2,84682,-38015,196886,42380,-18356,182878,2.68623198395786,283.839862764755
"13187","SSI","gp","penicillins","Staphylococcus aureus","sau","IRN","DRI","EMRO E","Middle East & North Africa","EMRO","Upper middle income","global",3,4298,1398,9806,"global",2,81522,-29819,192616,42910,-8558,172774,2.69094837960021,15863.6961355217
"13189","SSI","gp","penicillins","Staphylococcus aureus","sau","NRU","DRI","WPRO B","East Asia & Pacific","WPRO","Upper middle income","global",3,338,118,840,"global",2,81548,-32383,196179,40943,-16538,180377,2.69094837960021,1247.54055230487
"13190","SSI","gp","penicillins","Staphylococcus aureus","sau","IND","DRI","SEARO D","South Asia","SEARO","Lower middle income","global",3,196,70,465,"global",2,85272,-28715,201870,42734,-13178,182143,2.68623198395786,722.501468855741
"13192","SSI","gp","penicillins","Staphylococcus aureus","sau","JAM","DRI","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",3,1042,358,2308,"global",2,81405,-44630,203489,41223,-19949,180071,2.69094837960021,3845.96821154342
"13195","SSTI","gp","penicillins","Enterococcus faecium","efa","GNQ","DRI","AFRO D","Sub-Saharan Africa","AFRO","Upper middle income","global",1,3820,945,9817,NA,NA,NA,NA,NA,3820,945,9817,2.69094837960021,14099.4228100728
"13196","SSTI","gp","penicillins","Enterococcus faecium","efa","ARE","DRI","EMRO E","Middle East & North Africa","EMRO","High income","income",1,7237,1547,18358,NA,NA,NA,NA,NA,7237,1547,18358,1.87079156449068,20775.9185522191
"13197","SSTI","gp","penicillins","Enterococcus faecium","efa","AUT","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,13655,3343,34419,NA,NA,NA,NA,NA,13655,3343,34419,1.87079156449068,39200.6588131202
"13198","SSTI","gp","penicillins","Enterococcus faecium","efa","GNB","DRI","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",1,84,20,218,NA,NA,NA,NA,NA,84,20,218,2.68623198395786,309.64348665246
"13199","SSTI","gp","penicillins","Enterococcus faecium","efa","HTI","DRI","AMRO D","Latin America & Caribbean","PAHO","Low income","global",1,76,17,198,NA,NA,NA,NA,NA,76,17,198,2.68623198395786,280.153630780797
"13200","SSTI","gp","penicillins","Enterococcus faecium","efa","AZE","DRI","EURO B","Europe & Central Asia","EURO","Upper middle income","wbregion",1,745,173,1811,NA,NA,NA,NA,NA,745,173,1811,2.69094837960021,2749.75654280216
"13201","SSTI","gp","penicillins","Enterococcus faecium","efa","DNK","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,16345,3578,41492,NA,NA,NA,NA,NA,16345,3578,41492,1.87079156449068,46923.0881216002
"13202","SSTI","gp","penicillins","Enterococcus faecium","efa","ATG","DRI","AMRO B","Latin America & Caribbean","PAHO","High income","income",1,3706,839,9174,NA,NA,NA,NA,NA,3706,839,9174,1.87079156449068,10639.1535380025
"13203","SSTI","gp","penicillins","Enterococcus faecium","efa","LBY","DRI","EMRO E","Middle East & North Africa","EMRO","Upper middle income","global",1,1810,520,4529,NA,NA,NA,NA,NA,1810,520,4529,2.69094837960021,6680.61656707638
"13204","SSTI","gp","penicillins","Enterococcus faecium","efa","ARG","DRI","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",1,2400,547,6444,NA,NA,NA,NA,NA,2400,547,6444,2.69094837960021,8858.2761110405
"13205","SSTI","gp","penicillins","Enterococcus faecium","efa","AGO","DRI","AFRO D","Sub-Saharan Africa","AFRO","Lower middle income","global",1,636,149,1671,NA,NA,NA,NA,NA,636,149,1671,2.68623198395786,2344.4435417972
"13206","SSTI","gp","penicillins","Enterococcus faecium","efa","LBR","DRI","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",1,0,0,1,NA,NA,NA,NA,NA,0,0,1,2.68623198395786,0
"13207","SSTI","gp","penicillins","Enterococcus faecium","efa","ARM","DRI","EURO B","Europe & Central Asia","EURO","Upper middle income","wbregion",1,512,113,1231,NA,NA,NA,NA,NA,512,113,1231,2.69094837960021,1889.76557035531
"13208","SSTI","gp","penicillins","Enterococcus faecium","efa","BGD","DRI","SEARO D","South Asia","SEARO","Lower middle income","global",1,125,28,291,NA,NA,NA,NA,NA,125,28,291,2.68623198395786,460.778997994732
"13209","SSTI","gp","penicillins","Enterococcus faecium","efa","KNA","DRI","AMRO B","Latin America & Caribbean","PAHO","High income","income",1,3825,920,9647,NA,NA,NA,NA,NA,3825,920,9647,1.87079156449068,10980.7777341769
"13210","SSTI","gp","penicillins","Enterococcus faecium","efa","LBN","DRI","EMRO E","Middle East & North Africa","EMRO","Upper middle income","global",1,2338,506,5596,NA,NA,NA,NA,NA,2338,506,5596,2.69094837960021,8629.43731150529
"13211","SSTI","gp","penicillins","Enterococcus faecium","efa","HRV","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,3247,738,7885,NA,NA,NA,NA,NA,3247,738,7885,1.87079156449068,9321.46020990124
"13212","SSTI","gp","penicillins","Enterococcus faecium","efa","IND","DRI","SEARO D","South Asia","SEARO","Lower middle income","global",1,214,41,549,NA,NA,NA,NA,NA,214,41,549,2.68623198395786,788.853644566982
"13213","SSTI","gp","penicillins","Enterococcus faecium","efa","OMN","DRI","EMRO E","Middle East & North Africa","EMRO","High income","income",1,2579,561,6580,NA,NA,NA,NA,NA,2579,561,6580,1.87079156449068,7403.77144482146
"13214","SSTI","gp","penicillins","Enterococcus faecium","efa","AFG","DRI","EMRO D","South Asia","EMRO","Low income","global",1,22,5,53,NA,NA,NA,NA,NA,22,5,53,2.68623198395786,81.0971036470729
"13215","SSTI","gp","penicillins","Enterococcus faecium","efa","GIN","DRI","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",1,70,16,166,NA,NA,NA,NA,NA,70,16,166,2.68623198395786,258.03623887705
"13216","SSTI","gp","penicillins","Enterococcus faecium","efa","BWA","DRI","AFRO E","Sub-Saharan Africa","AFRO","Upper middle income","global",1,1671,348,4047,NA,NA,NA,NA,NA,1671,348,4047,2.69094837960021,6167.57474231195
"13217","SSTI","gp","penicillins","Enterococcus faecium","efa","AUS","DRI","WPRO A","East Asia & Pacific","WPRO","High income","income",1,16442,3863,39095,NA,NA,NA,NA,NA,16442,3863,39095,1.87079156449068,47201.5549033558
"13218","SSTI","gp","penicillins","Enterococcus faecium","efa","GRC","DRI","EURO A","Europe & Central Asia","EURO","High income","whoc",1,6386,1488,16264,NA,NA,NA,NA,NA,6386,1488,16264,1.87079156449068,18332.8749308375
"13219","SSTI","gp","penicillins","Enterococcus faecium","efa","DOM","DRI","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",1,1100,268,2721,NA,NA,NA,NA,NA,1100,268,2721,2.69094837960021,4060.04321756023
"13220","SSTI","gp","penicillins","Enterococcus faecium","efa","ALB","DRI","EURO B","Europe & Central Asia","EURO","Upper middle income","wbregion",1,864,223,2119,NA,NA,NA,NA,NA,864,223,2119,2.69094837960021,3188.97939997458
"13221","SSTI","gp","penicillins","Enterococcus faecium","efa","BHS","DRI","AMRO B","Latin America & Caribbean","PAHO","High income","income",1,9790,2038,24864,NA,NA,NA,NA,NA,9790,2038,24864,1.87079156449068,28105.0494163638
"13222","SSTI","gp","penicillins","Enterococcus faecium","efa","GRD","DRI","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",1,1952,375,4836,NA,NA,NA,NA,NA,1952,375,4836,2.69094837960021,7204.73123697961
"13223","SSTI","gp","penicillins","Enterococcus faecium","efa","BRN","DRI","WPRO A","East Asia & Pacific","WPRO","High income","income",1,6965,1485,17785,NA,NA,NA,NA,NA,6965,1485,17785,1.87079156449068,19995.0632466776
