,Country (ISO3 Code),WHO-CHOICE Region,World Bank Geographical Region,World Health Organization Region,World Bank Income Status,Gram stain,Antibiotic Class,Syndrome,Regional Level of MA for LOS,Number of Studies in MA for LOS,Mean Cost - from Excess LOS,Low 95% UI Bound - from Excess LOS,High 95% UI Bound - from Excess LOS,Regional Level of MA for Extracted Costs,Number of Studies in MA for Extracted Costs,Mean Cost - from Extracted Costs,Low 95% UI Bound - from Exctraced Costs,High 95% UI Bound - from Extraced Costs,Mean Cost - Across Both,Low 95% UI Bound - Across Both,High 95% UI Bound - Across Both
2170,TGO,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,COL/INF,whoc,1,27,11,55,global,2,1771,-668,4256,899,-373,3901
2171,TGO,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,COL/INF,global,9,34,13,73,NA,NA,NA,NA,NA,34,13,73
2172,TGO,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,COL/INF,global,3,37,0,98,global,5,13215,-132,28246,6626,-1,24116
2173,TGO,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,COL/INF,global,7,55,22,115,global,4,32980,-2734,67721,16517,19,63344
2174,TGO,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,IAI,global,1,9,-1,24,global,1,35354,-35402,103968,17681,-24131,93845
2175,TGO,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,RTI,global,1,76,-208,404,global,1,5135,-5591,14951,2605,-3612,13400
2176,TGO,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSI,global,3,59,21,127,global,2,82216,-43969,194695,41138,-17747,182927
2177,TGO,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSTI,global,1,63,16,146,NA,NA,NA,NA,NA,63,16,146
2178,TGO,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10507,-9592,30730,10507,-9592,30730
2179,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gn,3g cephalosporins,BSI,income,2,403,155,838,income,2,602,-456,1727,502,-305,1535
2180,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gn,carbapenems,BSI,whoc,1,1651,5,4543,NA,NA,NA,NA,NA,1651,5,4543
2181,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gp,glycopeptides,BSI,global,3,711,223,1672,global,2,22492,-16553,59516,11602,-11303,54816
2182,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gp,penicillins,BSI,income,2,571,204,1242,income,2,967,-758,2632,769,-424,2405
2183,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gn,3g cephalosporins,COL/INF,whoc,2,499,44,1347,whoc,2,1778,-686,4356,1138,-286,3980
2184,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gn,carbapenems,COL/INF,income,1,340,130,722,NA,NA,NA,NA,NA,340,130,722
2185,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gp,glycopeptides,COL/INF,global,3,550,49,1495,global,5,13442,-410,26164,6996,10,24496
2186,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gp,penicillins,COL/INF,wbregion,1,899,341,1866,global,4,32299,-3182,70845,16599,291,63095
2187,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gp,glycopeptides,IAI,global,1,133,-6,357,global,1,34778,-35425,101077,17456,-23652,90943
2188,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gn,carbapenems,RTI,whoc,1,1060,-3487,6123,whoc,1,5138,-4928,14521,3099,-4185,13087
2189,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gp,penicillins,SSI,global,3,893,308,1892,global,2,86751,-28910,206048,43822,-10843,187508
2190,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gp,penicillins,SSTI,global,1,952,202,2481,NA,NA,NA,NA,NA,952,202,2481
2191,THA,SEARO B,East Asia & Pacific,SEARO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9631,-10121,29026,9631,-10121,29026
2192,TJK,EURO B,Europe & Central Asia,EURO,Low income,gn,3g cephalosporins,BSI,wbregion,3,36,14,77,wbregion,2,572,-563,1612,304,-302,1473
2193,TJK,EURO B,Europe & Central Asia,EURO,Low income,gn,carbapenems,BSI,wbregion,1,63,22,143,NA,NA,NA,NA,NA,63,22,143
2194,TJK,EURO B,Europe & Central Asia,EURO,Low income,gp,glycopeptides,BSI,global,3,64,20,153,global,2,22890,-17850,62875,11477,-10855,55528
2195,TJK,EURO B,Europe & Central Asia,EURO,Low income,gp,penicillins,BSI,wbregion,4,53,19,113,wbregion,2,931,-743,2738,492,-547,2412
2196,TJK,EURO B,Europe & Central Asia,EURO,Low income,gn,3g cephalosporins,COL/INF,wbregion,1,5,-14,28,global,2,1773,-817,4321,889,-447,3870
2197,TJK,EURO B,Europe & Central Asia,EURO,Low income,gn,carbapenems,COL/INF,wbregion,3,44,-69,180,NA,NA,NA,NA,NA,44,-69,180
2198,TJK,EURO B,Europe & Central Asia,EURO,Low income,gp,glycopeptides,COL/INF,global,3,48,1,133,global,5,13312,-1027,26839,6680,0,24858
2199,TJK,EURO B,Europe & Central Asia,EURO,Low income,gp,penicillins,COL/INF,wbregion,2,42,13,98,global,4,31905,-4014,67598,15974,10,61725
2200,TJK,EURO B,Europe & Central Asia,EURO,Low income,gp,glycopeptides,IAI,global,1,12,0,33,global,1,33192,-33880,98681,16602,-23282,89586
2201,TJK,EURO B,Europe & Central Asia,EURO,Low income,gn,carbapenems,RTI,global,1,99,-288,592,global,1,5086,-4588,15338,2593,-3299,13393
2202,TJK,EURO B,Europe & Central Asia,EURO,Low income,gp,penicillins,SSI,wbregion,1,50,10,133,global,2,81498,-30790,194423,40774,-14095,178073
2203,TJK,EURO B,Europe & Central Asia,EURO,Low income,gp,penicillins,SSTI,wbregion,1,86,19,220,NA,NA,NA,NA,NA,86,19,220
2204,TJK,EURO B,Europe & Central Asia,EURO,Low income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9835,-8745,29352,9835,-8745,29352
2205,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,BSI,income,2,941,326,2043,income,2,579,-495,1652,760,-323,1786
2206,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,BSI,income,1,3972,399,10296,NA,NA,NA,NA,NA,3972,399,10296
2207,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,BSI,global,3,1677,521,4024,global,2,24107,-12619,64162,12892,-7045,56581
2208,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,BSI,income,2,1347,485,3059,income,2,952,-715,2674,1150,-496,2865
2209,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,2025,43,5493,income,2,1857,-687,4343,1941,-416,4863
2210,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,COL/INF,income,1,795,285,1769,NA,NA,NA,NA,NA,795,285,1769
2211,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,COL/INF,global,3,1288,33,3388,global,5,13171,-1518,26896,7230,-158,24670
2212,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,COL/INF,wbregion,2,1088,301,2471,global,4,32306,-2893,66708,16697,179,62939
2213,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,IAI,global,1,306,-27,901,global,1,36383,-29532,103870,18344,-21564,92625
2214,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,RTI,income,1,2611,-7194,16839,income,1,5446,-4268,15131,4028,-6055,15597
2215,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSI,wbregion,1,1357,240,3404,global,2,82167,-36806,212996,41762,-21038,186102
2216,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSTI,wbregion,1,2244,541,5732,NA,NA,NA,NA,NA,2244,541,5732
2217,TKM,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10042,-9465,29611,10042,-9465,29611
2218,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gn,3g cephalosporins,BSI,global,3,66,27,140,global,2,589,-483,1761,328,-342,1548
2219,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gn,carbapenems,BSI,whoc,1,271,-3,766,NA,NA,NA,NA,NA,271,-3,766
2220,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gp,glycopeptides,BSI,global,3,116,40,261,global,2,22792,-17187,62959,11454,-9885,57061
2221,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gp,penicillins,BSI,wbregion,1,106,33,237,wbregion,1,11351,-10806,34133,5729,-7441,29690
2222,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gn,3g cephalosporins,COL/INF,whoc,2,80,8,213,whoc,2,1765,-677,4183,922,-307,3838
2223,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gn,carbapenems,COL/INF,global,9,83,32,173,NA,NA,NA,NA,NA,83,32,173
2224,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gp,glycopeptides,COL/INF,global,3,90,3,246,global,5,13298,-1259,26697,6694,-6,24611
2225,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gp,penicillins,COL/INF,wbregion,1,147,60,301,global,4,32888,-2373,68728,16518,53,63804
2226,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gp,glycopeptides,IAI,global,1,22,0,59,global,1,35187,-34391,105604,17604,-22265,93804
2227,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gn,carbapenems,RTI,whoc,1,169,-497,974,whoc,1,5045,-4799,14860,2607,-3421,13335
2228,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gp,penicillins,SSI,global,3,146,52,333,global,2,81176,-26324,193034,40661,-10445,174718
2229,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gp,penicillins,SSTI,global,1,160,38,392,NA,NA,NA,NA,NA,160,38,392
2230,TLS,SEARO B,East Asia & Pacific,SEARO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9604,-9042,30302,9604,-9042,30302
2231,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,3g cephalosporins,BSI,income,2,465,169,1023,income,2,583,-509,1659,524,-333,1506
2232,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,carbapenems,BSI,whoc,1,420,140,931,NA,NA,NA,NA,NA,420,140,931
2233,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,BSI,global,3,825,257,1958,global,2,23362,-13193,63224,12093,-8056,57412
2234,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,BSI,whoc,1,750,225,1858,whoc,1,12004,-10468,35025,6377,-7425,31568
2235,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,1062,84,3153,income,2,1778,-634,4181,1420,-321,3874
2236,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,carbapenems,COL/INF,income,1,393,144,844,NA,NA,NA,NA,NA,393,144,844
2237,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,COL/INF,global,3,607,2,1581,global,5,13346,-770,27236,6976,-55,24767
2238,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,COL/INF,wbregion,1,1038,386,2242,global,4,32203,-4666,69201,16620,319,64780
2239,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,IAI,global,1,157,-5,455,global,1,32609,-32353,103820,16383,-23818,93942
2240,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,carbapenems,RTI,income,1,1176,-3689,7125,income,1,4867,-4493,14054,3021,-4135,12683
2241,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,SSI,global,3,1025,349,2365,global,2,84452,-24743,196780,42738,-7858,182553
2242,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,SSTI,global,1,1127,232,2909,NA,NA,NA,NA,NA,1127,232,2909
2243,TON,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9909,-10300,28905,9909,-10300,28905
2244,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gn,3g cephalosporins,BSI,income,3,1930,766,3952,income,2,600,-473,1698,1265,-337,3421
2245,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gn,carbapenems,BSI,income,3,2251,502,5628,NA,NA,NA,NA,NA,2251,502,5628
2246,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gp,glycopeptides,BSI,income,3,3420,1085,7414,income,2,23421,-17885,64189,13421,-8567,56851
2247,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gp,penicillins,BSI,income,5,2866,1155,5960,income,3,1027,-579,2707,1947,-292,5197
2248,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gn,3g cephalosporins,COL/INF,income,1,249,-721,1382,global,2,1756,-774,4228,1002,-732,3907
2249,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gn,carbapenems,COL/INF,income,8,3152,469,7625,NA,NA,NA,NA,NA,3152,469,7625
2250,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gp,glycopeptides,COL/INF,income,3,2581,136,7122,income,5,13352,-1732,27995,7966,2,24827
2251,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gp,penicillins,COL/INF,income,7,3987,1532,8194,income,4,32402,-3130,69089,18194,1108,63181
2252,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gp,glycopeptides,IAI,income,1,628,-14,1690,income,1,35734,-35224,102270,18181,-19294,90769
2253,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gn,carbapenems,RTI,global,1,5026,-16768,30142,global,1,5010,-4791,15418,5018,-12090,23967
2254,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gp,penicillins,SSI,income,3,4268,1668,9138,income,2,82163,-24899,196344,43215,-5863,176484
2255,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gp,penicillins,SSTI,income,1,4627,1083,11080,NA,NA,NA,NA,NA,4627,1083,11080
2256,TTO,AMRO B,Latin America & Caribbean,PAHO,High income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,income,1,10387,-8707,28826,10387,-8707,28826
2257,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gn,3g cephalosporins,BSI,global,3,284,100,601,global,2,578,-593,1691,431,-398,1571
2258,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gn,carbapenems,BSI,wbregion,1,-37,-873,821,NA,NA,NA,NA,NA,-37,-873,821
2259,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gp,glycopeptides,BSI,global,3,503,156,1246,global,2,23561,-14998,61789,12032,-8602,55398
2260,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gp,penicillins,BSI,global,5,423,157,890,global,3,994,-794,2664,709,-464,2437
2261,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gn,3g cephalosporins,COL/INF,income,1,284,104,590,global,2,1778,-722,4204,1031,-328,3935
2262,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gn,carbapenems,COL/INF,whoc,1,240,90,501,NA,NA,NA,NA,NA,240,90,501
2263,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gp,glycopeptides,COL/INF,global,3,389,12,1074,global,5,13006,-1863,26530,6697,-101,24648
2264,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gp,penicillins,COL/INF,global,7,588,216,1270,global,4,32706,-1860,67769,16647,202,62357
2265,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gp,glycopeptides,IAI,global,1,93,-6,249,global,1,35258,-32324,103359,17675,-22667,92967
2266,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gn,carbapenems,RTI,global,1,599,-2481,4274,global,1,4858,-4761,14422,2728,-3707,13224
2267,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gp,penicillins,SSI,global,3,626,200,1355,global,2,85657,-32127,196559,43141,-13276,179913
2268,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gp,penicillins,SSTI,global,1,667,149,1754,NA,NA,NA,NA,NA,667,149,1754
2269,TUN,EMRO E,Middle East & North Africa,EMRO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10207,-10308,31841,10207,-10308,31841
2270,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,BSI,income,2,646,220,1554,income,2,596,-501,1652,621,-327,1589
2271,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,BSI,income,1,2729,156,7448,NA,NA,NA,NA,NA,2729,156,7448
2272,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,BSI,global,3,1137,341,2758,global,2,23887,-13721,64449,12512,-7984,56979
2273,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,BSI,income,2,915,302,2164,income,2,940,-667,2613,928,-459,2485
2274,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,1484,171,3957,income,2,1757,-868,4214,1620,-431,4126
2275,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,COL/INF,income,1,544,185,1213,NA,NA,NA,NA,NA,544,185,1213
2276,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,COL/INF,global,3,907,48,2590,global,5,12662,-2348,26728,6785,-91,24181
2277,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,COL/INF,wbregion,2,750,212,1852,global,4,32637,-2490,66466,16694,194,61752
2278,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,IAI,global,1,211,-18,658,global,1,35804,-31624,98951,18007,-19873,89576
2279,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,RTI,income,1,1587,-5942,10189,income,1,4809,-5405,14730,3198,-5846,13665
2280,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSI,wbregion,1,913,137,2337,global,2,83328,-27903,202097,42121,-12287,179396
2281,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSTI,wbregion,1,1547,337,4106,NA,NA,NA,NA,NA,1547,337,4106
2282,TUR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10385,-8740,29426,10385,-8740,29426
2283,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,3g cephalosporins,BSI,income,2,245,94,522,income,2,611,-490,1780,428,-304,1458
2284,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,carbapenems,BSI,whoc,1,219,82,482,NA,NA,NA,NA,NA,219,82,482
2285,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,BSI,global,3,433,142,1064,global,2,23029,-12116,63507,11731,-8209,56384
2286,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,BSI,whoc,1,397,121,966,whoc,1,11326,-12738,35066,5862,-8190,30632
2287,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,548,64,1440,income,2,1818,-792,4444,1183,-408,3996
2288,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,carbapenems,COL/INF,income,1,206,82,438,NA,NA,NA,NA,NA,206,82,438
2289,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,COL/INF,global,3,326,10,1011,global,5,13204,-997,27170,6765,-26,24937
2290,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,COL/INF,wbregion,1,545,209,1156,global,4,33460,-836,68508,17003,208,62921
2291,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,IAI,global,1,79,-6,213,global,1,34475,-32500,100019,17277,-22178,89399
2292,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,carbapenems,RTI,income,1,671,-2130,3889,income,1,4857,-4700,14540,2764,-3469,13048
2293,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,SSI,global,3,541,190,1301,global,2,84425,-30273,207894,42483,-11110,184755
2294,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,SSTI,global,1,585,131,1473,NA,NA,NA,NA,NA,585,131,1473
2295,TUV,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9914,-11075,30226,9914,-11075,30226
2296,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,BSI,global,3,40,16,86,global,2,605,-472,1709,323,-315,1526
2297,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,BSI,global,4,52,13,128,NA,NA,NA,NA,NA,52,13,128
2298,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,BSI,global,3,71,23,163,global,2,24014,-14701,61488,12042,-7844,56605
2299,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,BSI,global,5,60,23,127,global,3,1018,-693,2740,539,-426,2477
2300,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,COL/INF,whoc,1,154,55,325,global,2,1729,-605,4235,941,-258,3726
2301,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,COL/INF,global,9,50,18,108,NA,NA,NA,NA,NA,50,18,108
2302,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,COL/INF,global,3,56,5,151,global,5,13353,-899,27630,6704,3,24871
2303,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,COL/INF,global,7,83,31,177,global,4,31827,-5530,69516,15955,13,61601
2304,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,IAI,global,1,13,-1,38,global,1,36956,-27228,107803,18484,-17686,95119
2305,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,RTI,global,1,102,-352,587,global,1,4873,-5285,14954,2488,-3684,13544
2306,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSI,global,3,88,33,201,global,2,82951,-27617,196106,41520,-10521,175277
2307,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSTI,global,1,92,21,227,NA,NA,NA,NA,NA,92,21,227
2308,TZA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9714,-9764,29287,9714,-9764,29287
2309,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,BSI,global,3,27,10,58,global,2,595,-569,1684,311,-311,1454
2310,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,BSI,global,4,35,9,81,NA,NA,NA,NA,NA,35,9,81
2311,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,BSI,global,3,48,14,109,global,2,24026,-15479,61209,12037,-9322,56696
2312,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,BSI,global,5,40,15,83,global,3,1005,-615,2723,523,-370,2397
2313,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,COL/INF,whoc,1,104,37,230,global,2,1789,-772,4184,946,-340,3782
2314,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,COL/INF,global,9,34,12,71,NA,NA,NA,NA,NA,34,12,71
2315,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,COL/INF,global,3,37,1,95,global,5,13374,-1161,26325,6705,-2,24673
2316,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,COL/INF,global,7,56,21,120,global,4,32489,-4234,68172,16272,18,61765
2317,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,IAI,global,1,9,0,24,global,1,36099,-33924,104157,18054,-21525,92089
2318,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,RTI,global,1,69,-244,450,global,1,5112,-4463,14739,2591,-2793,13481
2319,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSI,global,3,59,21,136,global,2,83295,-41478,201153,41677,-16569,179021
2320,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSTI,global,1,65,13,160,NA,NA,NA,NA,NA,65,13,160
2321,UGA,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10130,-8854,28820,10130,-8854,28820
2322,UKR,EURO C,Europe & Central Asia,EURO,Lower middle income,gn,3g cephalosporins,BSI,wbregion,3,248,100,517,wbregion,2,598,-463,1703,423,-300,1549
2323,UKR,EURO C,Europe & Central Asia,EURO,Lower middle income,gn,carbapenems,BSI,wbregion,1,438,151,981,NA,NA,NA,NA,NA,438,151,981
2324,UKR,EURO C,Europe & Central Asia,EURO,Lower middle income,gp,glycopeptides,BSI,global,3,438,138,984,global,2,23948,-14706,65343,12193,-6980,56944
2325,UKR,EURO C,Europe & Central Asia,EURO,Lower middle income,gp,penicillins,BSI,wbregion,4,365,147,782,wbregion,2,939,-795,2643,652,-474,2391
